id_son,hhid,id_daughter,hgc,byear_dad,byear_mom,age_firstSurvey,useDad,survey,CASEID,byear,share_married,women,surv79,dad_age_inc1,mom_age_inc1,dad_age_inc,mom_age_inc,mom_age_at_birth,dad_age_at_birth,mom_outOfRange,dad_outOfRange,linkDad,linkMom,linkBoth,parent1,zero_parent1,ms_parent1,parent2,zero_parent2,ms_parent2,parent3,zero_parent3,ms_parent3,nparent,miss0,faminc0,lfaminc0,loginc66,loginc79,kid_age_parentInc,kid1,kid2,kid3,zero_kid1,ms_kid1,zero_kid2,ms_kid2,zero_kid3,ms_kid3,nkid,miss1,miss1_early,miss1_prime,faminc1,lfaminc1,faminc1_early,lfaminc1_early,faminc1_prime,lfaminc1_prime,up0,owninc,lown,miss1_own,miss_spouse,spouse_inc,spouse_age,weight,weight_incFirst,weight_incLast,weight_incAvg,all_parent,all_kid,married,n
,556,,17,,,17,,1979,558,1962,100,1,1,48,43,49,44,27,32,0,0,1,1,1,134404.5,0,0,130606.3,0,0,,0,1,2,0,132505.4,11.79438,0,11.79438,16.5,136541,135241.7,133506.7,0,0,0,0,0,0,3,0,0,0,135096.5,11.81374,82736.09,11.32341,135096.5,11.81374,1,34333.33,10.44387,0,0,91226.45,47,4572,5660,5760,,0,1,100,1
,7991,,10,,,15,,1979,7994,1964,100,1,1,39,41,40,42,27,25,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,0,0,,1,0,1,0,0,1,0,1,0,1,0,,154280.2,11.94653,0,,0,0,,1,0,,37,1285,1606,1596,,0,0,100,1
,9657,,,,,17,,1979,9658,1962,,1,1,,40,,41,24,,0,1,0,1,0,36325.53,0,0,27427.33,0,0,,0,1,2,0,31876.43,10.36962,0,10.36962,16.5,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,932,,,,0,0,,1
,12431,,,,,21,,1979,12431,1958,,1,1,58,55,59,56,35,38,1,0,1,0,0,29060.42,0,0,,0,1,25890.72,0,0,2,0,27475.57,10.22105,0,10.22105,21,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,913,,,,0,0,,1
,3066,,12,,,22,,1979,3066,1957,,1,1,,36,,36.5,15,,0,1,0,1,0,20342.29,0,0,22294.5,0,0,,0,1,2,0,21318.4,9.967326,0,9.967326,21.5,,,,0,1,0,1,0,1,0,1,0,1,,,20999.53,9.952255,,,,,,1,0,,,1552,,,,0,0,,1
,5147,,12,,,21,,1979,5148,1958,100,1,1,49,46,50,47,26,29,0,0,1,1,1,,0,1,,0,1,,0,1,0,1,,,,,,15260.46,,,0,0,0,1,0,1,1,0,0,0,15260.46,9.63302,26686.81,10.19193,15260.46,9.63302,0,1800,7.495542,0,0,12850.92,60,5687,6925,6925,,0,0,100,1
,1729,,12,,,20,,1979,1729,1959,0,1,1,,,,,,,1,1,0,0,0,,0,1,,0,1,,0,1,0,1,,,,,,26772.74,15849.04,29128.73,0,0,0,0,0,0,3,0,0,0,23916.84,10.08234,17404.73,9.764498,23916.84,10.08234,0,18333.33,9.816476,0,0,,,1064,1527,1551,,0,1,0,1
,4264,,,,,18,,1979,4265,1961,0,1,1,,,,47,28,,0,1,0,1,0,29060.42,0,0,,0,1,71918.66,0,0,2,0,50489.54,10.82952,0,10.82952,18,,,32769.82,0,1,0,1,0,0,1,0,0,0,32769.82,10.39726,33012.21,10.40463,32769.82,10.39726,0,27000,10.20359,0,0,,,940,1127,1127,,0,0,0,1
,9671,,,,,18,,1979,9671,1961,,1,1,34,33,35,34,16,17,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,435,,,,0,0,,1
,3341,,18,,,18,,1979,3341,1961,100,1,1,49,47,50,48,30,32,0,0,1,1,1,65385.95,0,0,48977.38,0,0,,0,1,2,0,57181.66,10.95399,0,10.95399,17.5,80498.95,86297.09,83745.1,0,0,0,0,0,0,3,0,0,0,83513.71,11.33277,54508.93,10.90612,83513.71,11.33277,1,35666.67,10.48197,0,0,29093.29,45.66667,3933,4730,4994,,0,1,100,1
,5176,,12,,,19,,1979,5176,1960,0,1,1,49,57,50,58,39,31,1,0,1,0,0,13494.93,0,0,32651.59,0,0,,0,1,2,0,23073.26,10.04643,0,10.04643,18.5,24392.65,41216.52,50489.8,0,0,0,0,0,0,3,0,0,0,38699.66,10.56359,31759.95,10.36596,38699.66,10.56359,1,29407.33,10.289,0,0,,,1199,5590,6658,,0,1,0,1
,5700,,16,,,16,1,1979,5701,1963,66.66667,1,1,42,37,43,38,22,27,0,0,1,1,1,145302.1,0,0,195909.5,0,0,86302.39,0,0,3,0,142504.7,11.86713,0,11.86713,16,115122.8,128157.6,331339.3,0,0,0,0,0,0,3,0,0,0,191539.9,12.16285,63012.25,11.05108,191539.9,12.16285,1,98166.66,11.49442,0,0,139575.2,45,4882,6377,6202,,1,1,0,1
,4139,,13,,,20,,1979,4140,1959,0,1,1,,41,,42,22,,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,,64400.82,,0,1,0,0,0,1,1,0,0,0,64400.82,11.07288,63551.46,11.05961,64400.82,11.07288,0,50000,10.81978,0,0,,,5682,7276,7368,,0,0,0,1
,4027,,,,,19,,1979,4027,1960,,1,1,,,58,53,33,38,1,0,1,0,0,,0,1,,0,1,,0,1,0,1,,,,,,,,,0,1,0,1,0,1,0,1,0,1,,,127772.4,11.75801,,,,,,1,0,,,5510,,,,0,0,,1
,8561,,12,,,16,1,1979,8561,1963,0,1,1,33,35,34,35.33333,20,18,0,1,0,1,0,10897.66,0,0,12407.6,0,0,,0,1,2,0,11652.63,9.363287,0,9.363287,15.5,5683.854,41216.52,11617.51,0,0,0,0,0,0,3,0,0,0,19505.96,9.878475,25539.79,10.14799,19505.96,9.878475,1,3900,8.268732,0,0,,,1680,2123,2031,,0,1,0,1
,5729,,14,,,18,,1979,5730,1961,0,1,1,50,47,51,48,30,33,0,0,1,1,1,21795.32,0,0,70109.48,0,0,25890.72,0,0,3,0,39265.17,10.57809,0,10.57809,18,23961.61,52164.66,16870.39,0,0,0,0,0,0,3,0,0,0,30998.88,10.34171,84301.42,11.34215,30998.88,10.34171,0,14100,9.55393,0,0,,,649,847,777,,1,1,0,1
,175,,14,,,22,,1979,175,1957,,1,1,,,,,,,1,1,0,0,0,,0,1,,0,1,,0,1,0,1,,,,,,,,,0,1,0,1,0,1,0,1,0,1,,,101665.3,11.52944,,,,,,1,0,,,5617,,,,0,0,,1
,922,,12,,,18,,1979,923,1961,0,1,1,40,42,40.5,43,25,23,0,1,0,1,0,76283.61,0,0,101219.9,0,0,,0,1,2,0,88751.77,11.3936,0,11.3936,17.5,70091.04,75956.9,66016.63,0,0,0,0,0,0,3,0,0,0,70688.19,11.16603,93793.73,11.44885,70688.19,11.16603,0,45496.33,10.72539,0,0,,,4157,4999,5278,,0,1,0,1
,4232,,17,,,20,,1979,4232,1959,100,1,1,47,47,48,48,28,28,0,0,1,1,1,,0,1,,0,1,,0,1,0,1,,,,,,31056.38,56672.72,16991.76,0,0,0,0,0,0,3,0,0,0,34906.95,10.46044,50787.24,10.8354,34906.95,10.46044,0,0,,1,0,31901.58,52.66667,5258,6546,6818,,0,1,100,1
,8367,,12,,,18,,1979,8367,1961,100,1,1,51,47,51,47.5,30,34,0,0,1,1,1,,0,1,,0,1,,0,1,0,1,,,,,,,16836.95,,0,1,0,0,0,1,1,0,0,0,16836.95,9.731331,5094.633,8.535943,16836.95,9.731331,0,0,,1,0,15456.2,37,1611,1953,1953,,0,0,100,1
,4476,,8,,,19,,1979,4476,1960,0,1,1,,,,,,,1,1,0,0,0,,0,1,,0,1,,0,1,0,1,,,,,,22756.83,25760.33,30342.43,0,0,0,0,0,0,3,0,0,0,26286.53,10.17681,13349.96,9.499269,26286.53,10.17681,0,20666.67,9.936277,0,0,,,4908,5943,6041,,0,1,0,1
,9600,,,,,16,1,1979,9602,1963,,1,1,45,38,46,39,23,30,0,0,1,1,1,28086.9,0,0,21396.58,0,0,21046.28,0,0,3,0,23509.92,10.06518,0,10.06518,16,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,635,,,,1,0,,1
,3243,,16,,,21,,1979,3243,1958,0,1,1,54,51,55,52,31,34,0,0,1,1,1,90813.81,0,0,97954.76,0,0,106439.6,0,0,3,0,98402.73,11.49682,0,11.49682,21,147250.1,74704.95,191764.2,0,0,0,0,0,0,3,0,0,0,137906.4,11.83433,611143.6,13.32309,137906.4,11.83433,1,41666.67,10.63746,0,0,,,6823,8308,8901,,1,1,0,1
,6555,,13,,,15,1,1979,6555,1964,0,1,1,44,44,45,45,30,30,0,0,1,1,1,32692.97,0,0,39181.9,0,0,28767.46,0,0,3,0,33547.45,10.42072,0,10.42072,15,19677.97,19320.24,22499.52,0,0,0,0,0,0,3,0,0,0,20499.24,9.928144,27404.79,10.21847,20499.24,9.928144,0,11079.33,9.312837,0,0,,,1831,2099,2257,,1,1,0,1
,4493,,12,,,19,1,1979,4495,1960,0,1,1,45,48,46,49,30,27,0,0,1,1,1,145302.1,0,0,,0,1,,0,1,1,0,145302.1,11.88657,0,11.88657,18,84227.05,14296.98,36435.19,0,0,0,0,0,0,3,0,0,0,44986.41,10.71412,71606.07,11.17894,44986.41,10.71412,0,0,,1,0,,,5599,6779,6891,,0,1,0,1
,8434,,13,,,18,,1979,8434,1961,0,1,1,49,38,50,39,21,32,0,0,1,1,1,,0,1,,0,1,,0,1,0,1,,,,,,40165.81,52808.67,48547.89,0,0,0,0,0,0,3,0,0,0,47174.12,10.7616,24306.19,10.09849,47174.12,10.7616,0,37000,10.51867,0,0,,,1814,2177,2251,,0,1,0,1
,5132,,15,,,17,,1979,5134,1962,0,1,1,54,37,54.5,37.5,21,38,0,0,1,1,1,68448.19,0,0,,0,1,,0,1,1,0,68448.19,11.13383,0,11.13383,16,122886.9,48678,87386.2,0,0,0,0,0,0,3,0,0,0,86317.03,11.36578,24025.21,10.08686,86317.03,11.36578,1,30333.33,10.32,0,0,93704.6,,5004,6194,6304,,0,1,0,1
,7263,,11,,,15,1,1979,7263,1964,0,1,1,42,37,43,38,23,28,0,0,1,1,1,2906.042,0,0,,0,1,6904.191,0,0,2,0,4905.117,8.498034,0,8.498034,15,4015.911,2179.323,2543.909,0,0,0,0,0,0,3,0,0,0,2913.048,7.976955,14050.31,9.5504,2913.048,7.976955,0,1000,6.907755,0,0,,,1513,1734,1865,,0,1,0,1
,9238,,,,,22,,1979,9238,1957,,1,1,46,42,47,43,21,25,0,1,0,1,0,,0,1,65303.17,0,0,100686.1,0,0,2,0,82994.65,11.32653,0,11.32653,22.5,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,930,,,,0,0,,1
,6158,,15,,,16,1,1979,6159,1963,0,1,1,40,37,41,38,22,25,0,1,0,1,0,,0,1,62038.01,0,0,71918.66,0,0,2,0,66978.34,11.11212,0,11.11212,16.5,444762.2,303005.8,68877.31,0,0,0,0,0,0,3,0,0,0,272215.1,12.51435,137943,11.8346,272215.1,12.51435,1,42583.33,10.65922,0,0,,,1585,2003,1981,,0,1,0,1
,5041,,12,,,18,,1979,5041,1961,100,1,1,,57,,58,40,,1,1,0,0,0,13033.6,0,0,1436.67,0,0,6035.414,0,0,3,0,6835.228,8.829845,0,8.829845,18,22355.24,18412.19,40052,0,0,0,0,0,0,3,0,0,0,26939.81,10.20136,43523.55,10.68106,26939.81,10.20136,1,10166.67,9.22687,0,0,13799.86,45,952,1244,1141,,1,1,100,1
,5768,,,,,20,,1979,5768,1959,,1,1,39,38,40,39,19,20,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,1159,,,,0,0,,1
,3098,,12,,,19,,1979,3098,1960,100,1,1,54,43,55,44,25,36,0,0,1,1,1,,0,1,,0,1,,0,1,0,1,,,,,,86007.44,67749.66,70481.82,0,0,0,0,0,0,3,0,0,0,74746.3,11.22186,63421,11.05755,74746.3,11.22186,0,0,,1,0,64689.95,51,5138,6782,6721,,0,1,100,1
,6119,,11,,,19,,1979,6119,1960,0,1,1,50,41,50.5,42,23,32,0,0,1,1,1,,0,1,39508.42,0,0,,0,1,1,0,39508.42,10.58427,0,10.58427,19,10709.1,19320.24,14564.37,0,0,0,0,0,0,3,0,0,0,14864.57,9.606736,13954.06,9.543526,14864.57,9.606736,0,11666.67,9.364491,0,0,,,1194,1522,1438,,0,1,0,1
,3292,,13,,,21,,1979,3292,1958,,1,1,58,52,59,53,32,38,1,0,1,0,0,,0,1,45712.22,0,0,,0,1,1,0,45712.22,10.73012,0,10.73012,21,,,,0,1,0,1,0,1,0,1,0,1,,,368141.7,12.81622,,,,,,1,0,,,5375,,,,0,0,,1
,8314,,12,,,17,,1979,8315,1962,100,1,1,48,38,49,39,22,32,0,0,1,1,1,36325.53,0,0,39181.9,0,0,44877.24,0,0,3,0,40128.22,10.59984,0,10.59984,17,,,102921.5,0,1,0,1,0,0,1,0,0,0,102921.5,11.54172,44019.13,10.69238,102921.5,11.54172,1,30000,10.30895,0,0,60684.86,47,580,728,728,,1,0,100,1
,1263,,12,,,19,,1979,1263,1960,100,1,1,,,,,,,1,1,0,0,0,,0,1,,0,1,,0,1,0,1,,,,,,73625.05,70840.9,78282.25,0,0,0,0,0,0,3,0,0,0,74249.4,11.21519,62344.88,11.04044,74249.4,11.21519,0,16740,9.725556,0,0,52935.81,39.33333,5271,6383,6488,,0,1,100,1
,7016,,,,,22,,1979,7016,1957,,1,1,55,55,56,56,34,34,1,0,1,0,0,,0,1,,0,1,,0,1,0,1,,,,,,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,972,,,,0,0,,1
,9517,,12,,,21,,1979,9517,1958,0,1,1,44,41,45,42,21,24,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,26237.29,11592.15,,0,0,0,0,0,1,2,0,0,0,18914.72,9.847695,12256.59,9.413819,18914.72,9.847695,0,13500,9.510445,0,0,,,885,1309,1229,,0,0,0,1
,1616,,14,,,22,,1979,1616,1957,100,1,1,63,61,64,62,40,42,1,0,1,0,0,,0,1,,0,1,,0,1,0,1,,,,,,77640.95,73416.93,10923.27,0,0,0,0,0,0,3,0,0,0,53993.72,10.89662,67254.77,11.11624,53993.72,10.89662,0,32666.67,10.39411,0,0,10265.71,50.33333,5817,7227,7395,,0,1,100,1
,4391,,13,,,21,,1979,4391,1958,0,1,1,42,42,43,43,22,22,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,,11049.89,4247.94,0,1,0,0,0,0,2,0,0,0,7648.916,8.942319,57839.04,10.96542,7648.916,8.942319,0,3250,8.086411,0,0,,,5772,7389,7530,,0,0,0,1
,2649,,12,,,15,,1979,2652,1964,0,1,1,54,50,55,51,36,40,1,0,1,0,0,26227.03,0,0,32651.59,0,0,51781.43,0,0,3,0,36886.68,10.51561,0,10.51561,15,44415.98,45312.41,54419.75,0,0,0,0,0,0,3,0,0,0,48049.38,10.77998,64731.71,11.07801,48049.38,10.77998,1,31219.33,10.34879,0,0,,,1576,1970,2029,,1,1,0,1
,3411,,15,,,15,1,1979,3411,1964,,1,1,45,45,46,46,31,31,0,0,1,1,1,7265.105,0,0,,0,1,51781.43,0,0,2,0,29523.27,10.29293,0,10.29293,15,,,,0,1,0,1,0,1,0,1,0,1,,,72787.01,11.19529,,,,,,1,0,,,6433,,,,0,0,,1
,9136,,,,,18,,1979,9138,1961,,1,1,52,50,53,51,33,35,1,0,1,0,0,21795.32,0,0,,0,1,1438.373,0,0,2,0,11616.84,9.360211,0,9.360211,18,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,444,,,,0,0,,1
,5782,,12,,,18,,1979,5782,1961,0,1,1,49,44,50,45,27,32,0,0,1,1,1,21897.03,0,0,13060.63,0,0,17295,0,0,3,0,17417.55,9.765234,0,9.765234,18,0,2913.493,8432.768,1,0,0,0,0,0,2,0,0,0,3782.087,8.238031,10889.1,9.295518,3782.087,8.238031,0,0,,1,0,,,731,954,875,,1,0,0,1
,197,,12,,,17,,1979,197,1962,0,1,1,48,43,49,44,27,32,0,0,1,1,1,90813.81,0,0,48977.38,0,0,51781.43,0,0,3,0,63857.54,11.06441,0,11.06441,17,65154.15,40572.51,32162.97,0,0,0,0,0,0,3,0,0,0,45963.21,10.7356,75767.66,11.23543,45963.21,10.7356,0,17124,9.748237,0,0,31324.11,,4918,6088,6196,,1,1,0,1
,9264,,12,,,19,,1979,9264,1960,66.66667,1,1,,39,,40,21,,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,41497.75,153273.9,157780.6,0,0,0,0,0,0,3,0,0,0,117517.4,11.67434,51718.08,10.85356,117517.4,11.67434,0,21666.67,9.98353,0,0,133631,44,973,1292,1258,,0,1,0,1
,2595,,10,,,19,,1979,2596,1960,100,1,1,,44,,45,26,,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,26772.74,0,33983.52,0,0,1,0,0,0,2,0,0,0,20252.09,9.916013,11023.3,9.307766,20252.09,9.916013,0,0,,1,0,30378.13,45,4644,6130,6075,,0,0,100,1
,2952,,13,,,17,,1979,2952,1962,66.66667,1,1,45,44,45.5,44.5,28,29,0,0,1,1,1,36325.53,0,0,71833.48,0,0,,0,1,2,0,54079.51,10.89821,0,10.89821,16.5,29301.43,87842.71,112361.7,0,0,0,0,0,0,3,0,0,0,76501.93,11.24507,78192.63,11.26693,76501.93,11.24507,1,24496.33,10.10628,0,0,59966.8,40,5313,6577,6694,,0,1,0,1
,1879,,,,,16,,1979,1879,1963,,1,1,51,50,52,51,35,36,1,0,1,0,0,83548.71,0,0,91424.44,0,0,71918.66,0,0,3,0,82297.27,11.31809,0,11.31809,16,,,,0,1,0,1,0,1,0,1,0,1,,,10883.15,9.294971,,,,,,1,0,,,5129,,,,1,0,,1
,5014,,10,,,15,,1979,5014,1964,100,1,1,,34,,35,20,,0,1,0,1,0,,0,1,19590.95,0,0,43151.2,0,0,2,0,31371.07,10.35364,0,10.35364,15.5,32662.75,193202.5,48547.89,0,0,0,0,0,0,3,0,0,0,91471.03,11.42378,46383.25,10.74469,91471.03,11.42378,1,4800,8.476371,0,0,85045.57,36,5445,7291,7473,,0,1,100,1
,12036,,15,,,21,,1979,12036,1958,0,1,1,53,39,54,40,19,33,0,0,1,1,1,43590.63,0,0,,0,1,86302.39,0,0,2,0,64946.51,11.08132,0,11.08132,21,41497.75,42044.71,40901.59,0,0,0,0,0,0,3,0,0,0,41481.35,10.633,107183.8,11.5823,41481.35,10.633,0,27181,10.21027,0,0,,,1147,7427,6164,,0,1,0,1
,7111,,,,,15,1,1979,7111,1964,,1,1,39,34,40,35,20,25,0,1,0,1,0,,0,1,18213.05,0,0,,0,1,1,0,18213.05,9.809894,0,9.809894,15,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,664,,,,0,0,,1
,10008,,15,,,22,,1979,10008,1957,66.66667,1,1,47,45,48,46,24,26,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,90491.88,102139.7,101101,0,0,0,0,0,0,3,0,0,0,97910.84,11.49181,78430.55,11.26997,97910.84,11.49181,0,48333.33,10.78588,0,0,28300.81,43.5,762,968,892,,0,1,0,1
,7285,,17,,,16,1,1979,7286,1963,100,1,1,45,43,46,44,28,30,0,0,1,1,1,272445.1,0,0,244890.2,0,0,215758.9,0,0,3,0,244364.7,12.40642,0,12.40642,16,175495.3,267907.4,241283,0,0,0,0,0,0,3,0,0,0,228228.6,12.3381,104307.1,11.55509,228228.6,12.3381,0,84933.34,11.34962,0,0,116271.2,41.33333,1857,2348,2246,,1,1,100,1
,3,,14,,,17,1,1979,4,1962,,1,1,39,38,40,39,22,23,0,1,0,1,0,81332.85,0,0,,0,1,,0,1,1,0,81332.85,11.3063,0,11.3063,16,,,,0,1,0,1,0,1,0,1,0,1,,,53214.96,10.8821,,,,,,1,0,,,5658,,,,0,0,,1
,12034,,16,,,18,,1979,12034,1961,100,1,1,51,51,52,52,34,34,1,0,1,0,0,272445.1,0,0,244890.2,0,0,,0,1,2,0,258667.6,12.4633,0,12.4633,17.5,69.60913,381166.5,424570.7,0,0,0,0,0,0,3,0,0,0,268602.3,12.50099,92318.57,11.433,268602.3,12.50099,1,181933.7,12.1114,0,0,18824.78,50,4781,5750,6071,,0,1,100,1
,4220,,12,,,17,1,1979,4220,1962,0,1,1,46,34,47,35,18,30,0,0,1,1,1,36325.53,0,0,,0,1,,0,1,1,0,36325.53,10.50028,0,10.50028,16,97720.52,18032.23,18205.46,0,0,0,0,0,0,3,0,0,0,44652.73,10.70667,52132.02,10.86154,44652.73,10.70667,1,18000,9.798127,0,0,64254.58,,4994,6183,6292,,0,1,0,1
,12127,,12,,,18,,1979,12128,1961,100,1,1,46,41,47,45.33333,24,29,0,0,1,1,1,94700.65,0,0,88159.28,0,0,,0,1,2,0,91429.97,11.42333,0,11.42333,17.5,68538.22,79089.35,78890.31,0,0,0,0,0,0,3,0,0,0,75505.96,11.23197,46872.9,10.75519,75505.96,11.23197,0,27468,10.22078,0,0,40375.71,44,4160,4729,5138,,0,1,100,1
,6564,,,,,22,,1979,6565,1957,,1,1,61,59,62,60,38,40,1,0,1,0,0,,0,1,,0,1,,0,1,0,1,,,,,,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,761,,,,0,0,,1
,7894,,,,,21,,1979,7894,1958,,1,1,57,51,58,52,31,37,0,0,1,1,1,,0,1,0,1,0,,0,1,0,1,0,,,,21,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,624,,,,0,0,,1
,5880,,3,,,21,,1979,5880,1958,0,1,1,,,,,,,1,1,0,0,0,,0,1,,0,1,,0,1,0,1,,,,,,,1146.334,9709.577,0,1,0,0,0,0,2,0,0,0,5427.956,8.599318,31240.16,10.34946,5427.956,8.599318,0,4250,8.354674,0,0,,,1096,1521,1649,,0,0,0,1
,12243,,,,,21,,1979,12243,1958,,1,1,,44,,45,24,,0,1,0,1,0,43590.63,0,0,32651.59,0,0,,0,1,2,0,38121.11,10.54852,0,10.54852,20.5,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,842,,,,0,0,,1
,8688,,14,,,15,,1979,8688,1964,100,1,1,,41,,42,27,,0,1,0,1,0,18133.7,0,0,3265.158,0,0,,0,1,2,0,10699.43,9.277946,0,9.277946,14.5,57561.4,56672.72,75491.96,0,0,0,0,0,0,3,0,0,0,63242.03,11.05472,24814.03,10.11916,63242.03,11.05472,1,23733.33,10.07464,0,0,33108.55,34.66667,1671,2138,2270,,0,1,100,1
,1441,,7,,,16,,1979,1441,1963,0,1,1,,30,,30,15,,0,1,0,1,0,36325.53,0,0,,0,1,,0,1,1,0,36325.53,10.50028,0,10.50028,15,28111.38,19964.25,35197.22,0,0,0,0,0,0,3,0,0,0,27757.62,10.23127,25349.73,10.14052,27757.62,10.23127,0,21833.33,9.991193,0,0,,,943,1301,1285,,0,1,0,1
,1840,,12,,,19,1,1979,1840,1960,0,1,1,44,44,45,45,26,26,0,1,0,1,0,29060.42,0,0,105121.8,0,0,71918.66,0,0,3,0,68700.29,11.13751,0,11.13751,19,0,6182.478,0,1,0,0,0,1,0,1,0,0,0,2060.826,7.630862,8578.246,9.056985,2060.826,7.630862,0,0,,1,0,,,1283,1704,1659,,1,0,0,1
,9124,,,,,20,,1979,9124,1959,,1,1,59,56,59,56,37,40,1,0,1,0,0,21068.8,0,0,,0,1,,0,1,1,0,21068.8,9.955549,0,9.955549,19,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,732,,,,0,0,,1
,853,,12,,,17,,1979,854,1962,100,1,1,56,53,57,54,37,40,1,0,1,0,0,127139.3,0,0,117545.7,0,0,137077,0,0,3,0,127254,11.75394,0,11.75394,17,102405.7,81145.02,76462.92,0,0,0,0,0,0,3,0,0,0,86671.23,11.36988,70769.53,11.16718,86671.23,11.36988,0,22333.33,10.01384,0,0,47258.26,36,5074,6281,6392,,1,1,100,1
,2809,,15,,,19,1,1979,2809,1960,100,1,1,42,32,43,33,14,24,0,1,0,1,0,79916.16,0,0,,0,1,,0,1,1,0,79916.16,11.28873,0,11.28873,18,139218.3,181191.7,154139.5,0,0,0,0,0,0,3,0,0,0,158183.2,11.97151,81664.76,11.31038,158183.2,11.97151,1,10333.33,9.24313,0,0,125141.4,44,4425,5358,5446,,0,1,100,1
,9000,,,,,16,,1979,9000,1963,,1,1,,50,,50,35,,1,1,0,0,0,21795.32,0,0,,0,1,,0,1,1,0,21795.32,9.98945,0,9.98945,15,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,755,,,,0,0,,1
,1226,,10,,,21,,1979,1226,1958,0,1,1,,,,,,,1,1,0,0,0,,0,1,,0,1,,0,1,0,1,,,,,,771.055,752.2015,11272.82,0,0,0,0,0,0,3,0,0,0,4265.358,8.358281,22854.45,10.0369,4265.358,8.358281,0,0,,1,0,,,1327,8598,7137,,0,1,0,1
,8889,,12,,,18,,1979,8890,1961,100,1,1,38,35,39.66667,36.33333,18,21,0,1,0,1,0,83025.63,0,0,80355.55,0,0,47466.32,0,0,3,0,70282.5,11.16028,0,11.16028,18,84200.27,83721.06,81924.55,0,0,0,0,0,0,3,0,0,0,83281.96,11.32999,60328.5,11.00756,83281.96,11.32999,1,25133.33,10.13195,0,0,51121.38,43.66667,707,923,847,,1,1,100,1
,7416,,,,,17,,1979,7416,1962,,1,1,55,47,50.66667,53.33333,31,39,0,0,1,1,1,32692.97,0,0,88159.28,0,0,71918.66,0,0,3,0,64256.97,11.07065,0,11.07065,17,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,1601,,,,1,0,,1
,5753,,12,,,19,,1979,5753,1960,0,1,1,63,48,64,48.5,30,45,0,0,1,1,1,45406.91,0,0,45228.98,0,0,,0,1,2,0,45317.94,10.72146,0,10.72146,18.5,27575.93,35034.04,30342.43,0,0,0,0,0,0,3,0,0,0,30984.13,10.34123,41944.39,10.6441,30984.13,10.34123,0,18666.67,9.834495,0,0,,,737,978,952,,0,1,0,1
,4039,,16,,,18,,1979,4040,1961,50,1,1,46,45,47.66667,46,28,29,0,0,1,1,1,,0,1,,0,1,54744.48,0,0,1,0,54744.48,10.91043,0,10.91043,19,,0,,0,1,1,0,0,1,0,1,0,1,0,,45105.52,10.71676,0,,0,0,,1,0,,43,4706,5350,5258,,0,0,0,1
,9682,,13,,,18,1,1979,9684,1961,33.33334,1,1,43,42,44,43,25,26,0,1,0,1,0,69018.5,0,0,96309.12,0,0,69041.91,0,0,3,0,78123.18,11.26604,0,11.26604,18,43639.57,19320.24,36410.91,0,0,0,0,0,0,3,0,0,0,33123.58,10.408,14323.06,9.569626,33123.58,10.408,0,15000,9.615806,0,0,43237.98,40,1082,1299,1343,,1,1,0,1
,8816,,,,,20,,1979,8816,1959,,1,1,56,51,57,52,32,37,1,0,1,0,0,,0,1,,0,1,,0,1,0,1,,,,,,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,0,,,1099,,,,0,0,,1
,8125,,12,,,19,,1979,8125,1960,,1,1,,41,,42,23,,0,1,0,1,0,,0,1,,0,1,,0,1,0,1,,,,,,,,,0,1,0,1,0,1,0,1,0,1,,,23978.01,10.08489,,,,,,1,0,,,2609,,,,0,0,,1
