survey,id,women,wt_nls_parent,wt_nls_kid,wt_nls_avg
1979,763,0,2439.738,1487.684,1963.711
1966,764,0,267265.2,308499,287882.1
1979,764,1,1622.189,1063.64,1342.915
1966,765,0,332215.3,236933.2,284574.3
1966,765,1,542425.2,430481.3,486453.2
1979,765,0,2650.579,1788.14,2219.36
1979,767,0,4787.003,5106.396,4946.7
1966,768,1,116573,173641.8,145107.4
1966,770,0,378121.4,360611.6,369366.5
1979,770,1,2638.053,7220.252,4929.153
1966,771,1,483790.6,495649.1,489719.8
1966,773,0,401263.9,464585.3,432924.6
1966,773,1,513488.2,416201.1,464844.7
1966,775,1,394833.3,772781.3,583807.3
1966,776,0,610749.9,586625.9,598687.9
1979,776,0,5790.222,5571.378,5680.8
1966,777,0,610749.9,778486.5,694618.2
1979,777,0,3011.165,5191.848,4101.506
1979,778,0,4068.671,7119.51,5594.091
1966,779,0,357114.6,771932.6,564523.6
1979,779,1,4436.155,8209.604,6322.879
1966,781,0,579392.2,616258.3,597825.3
1979,783,1,448.0277,967.7793,707.9035
1966,784,0,350133.4,448686.8,399410.1
1979,784,0,1075.594,1373.193,1224.393
1966,786,0,445391.8,399473.6,422432.7
1966,787,1,609286.5,470871.5,540079
1966,790,0,128654,422418.8,275536.4
1966,790,1,426270,375953.5,401111.8
1979,790,1,4917.709,7301.529,6109.619
1966,791,1,365907.3,389225.1,377566.2
1979,791,0,5228.613,5554.144,5391.378
1966,792,0,336205.6,412863.8,374534.7
1966,792,1,317410.3,400553.3,358981.8
1979,795,0,797.4987,5028.156,2912.827
1979,797,0,2930.659,2565.949,2748.304
1966,798,0,86653.74,114465.5,100559.6
1966,798,1,301669.9,373833.5,337751.7
1979,798,1,2723.894,4935.389,3829.641
1966,799,0,86653.74,133534.1,110093.9
1979,799,0,9261.216,6131.591,7696.403
1966,800,1,845556.2,400548.5,623052.4
1966,802,1,531749.1,339840.9,435795
1979,802,0,5249.754,6179.458,5714.605
1966,803,0,447923.7,362990.4,405457
1979,803,1,3711.456,4365.039,4038.248
1979,804,1,4504.972,5163.42,4834.196
1966,805,0,279420.2,455189.8,367305
1979,806,0,1967.912,5512.936,3740.424
1966,807,0,487374.8,304080.1,395727.4
1979,807,0,1245.868,3598.873,2422.37
1966,815,0,357134.3,442764.8,399949.6
1966,816,1,248625.8,238560.3,243593
1979,817,0,2125.262,6537.911,4331.586
1979,819,0,2689.106,9394.863,6041.984
1966,821,1,419099.1,337119.8,378109.4
1966,822,1,469129.1,412832.2,440980.6
1966,823,1,577021.4,1143017,860019.1
1966,827,1,248025,402820.5,325422.8
1966,828,0,357172.8,455143.7,406158.3
1979,828,1,1519.822,3767.94,2643.881
1966,832,0,84582.23,127817.1,106199.7
1979,832,0,864.5745,1545.047,1204.811
1979,833,0,955.8732,2339.835,1647.854
1966,834,0,335134.5,337383.7,336259.1
1979,835,1,597.3776,1211.656,904.5166
1966,837,0,259212.3,578091.9,418652.1
1979,838,0,1937.013,1770.871,1853.942
1966,841,1,714874.9,499650.6,607262.8
1966,842,0,381062.7,542813,461937.9
1979,843,1,5721.362,5448.874,5585.118
1979,844,0,6070.888,7428.952,6749.92
1966,847,0,303800.5,303384.1,303592.3
1966,849,1,551228.3,450751.8,500990.1
1979,850,0,6239.243,6279.457,6259.35
1979,854,1,4366.035,5518.301,4942.168
1966,855,0,303993.1,297388.7,300690.9
1966,855,1,367725,336666.3,352195.6
1966,856,1,945763.2,419747.6,682755.4
1966,857,1,1104885,726319.6,915602.4
1979,857,1,1651.308,6218.678,3934.993
1966,859,1,695989.8,616161.1,656075.4
1979,861,1,2657.115,6596.862,4626.988
1979,864,0,1201.674,6574.75,3888.212
1979,866,1,5646.807,5898.208,5772.507
1966,867,0,354920.2,400290.3,377605.3
1979,870,0,2247.544,4770.944,3509.244
1966,871,1,594449.6,714116.6,654283.1
1979,871,0,2378.859,8397.445,5388.152
1966,872,0,372846.1,303776.4,338311.3
1979,873,0,5381.698,5041.168,5211.433
1979,874,0,6134.094,5182.709,5658.402
1979,877,0,2460.127,4212.397,3336.262
1979,878,1,2129.81,5677.669,3903.739
1966,879,0,318267.1,397336.1,357801.6
1979,879,1,3175.987,7723.018,5449.502
1966,880,1,453084.9,746025.9,599555.4
1966,881,0,493448.7,378900.7,436174.7
1966,882,1,568103.5,489766.3,528934.9
1979,882,0,2276.389,3191.813,2734.101
1979,883,1,2251.192,5423.722,3837.457
1966,884,0,478660.7,439427.3,459044
1966,885,1,460671,537476.3,499073.6
1979,885,0,6357.353,4830.824,5594.088
1966,886,0,377623.8,643674.6,510649.2
1966,888,0,460566.5,460005.5,460286
1966,888,1,679230.9,550241.1,614736
1966,891,0,379387.3,423466,401426.6
1979,892,1,4600.151,4283.581,4441.866
1966,893,0,268198,354511.2,311354.6
1966,894,0,260721.7,470943.9,365832.8
1966,894,1,158750.8,142782.9,150766.8
1966,895,0,526788.6,541385.2,534086.9
1979,895,1,30457.48,3657.878,17057.68
1966,897,0,319399.3,429588.7,374494
1966,897,1,622010.5,446885.6,534448.1
1979,897,1,2572.642,5410.846,3991.744
1979,898,1,2989.961,4569.438,3779.7
1966,899,0,311287.3,304973.6,308130.5
1966,900,1,421290.3,439051.2,430170.8
1966,901,1,533874.1,415406.8,474640.5
1966,902,1,338470.6,339390.4,338930.5
1979,902,0,3136.405,4796.089,3966.247
1966,903,1,305571.9,305987.5,305779.7
1979,903,0,21381.64,5200.481,13291.06
1966,904,0,809615.6,541007.3,675311.4
1966,904,1,308684.8,432861.1,370772.9
1966,905,1,379676.7,260870.5,320273.6
1966,906,1,606906.9,510941.7,558924.3
1979,906,1,6300.426,3357.003,4828.715
1966,908,1,33359.37,392332.4,212845.9
1979,908,0,2987.073,8846.1,5916.586
1966,909,1,41031.5,378485.2,209758.3
1979,909,1,2811.335,4878.17,3844.752
1966,910,0,320282.9,275848.8,298065.9
1966,910,1,291071.1,345980.5,318525.8
1966,911,0,311354.7,277101.9,294228.3
1979,911,0,1042.63,619.3737,831.0018
1979,914,1,1369.455,645.7804,1007.618
1979,915,1,1706.186,1137.419,1421.802
1979,918,1,2347.533,4527.435,3437.484
1966,919,1,611741.6,577610.9,594676.3
1966,920,1,815235.1,595087.1,705161.1
1979,920,0,4001.509,4881.861,4441.685
1966,921,0,411151.2,463210.1,437180.6
1979,921,0,4827.124,4781.256,4804.19
1966,923,0,304824,394728.5,349776.3
1979,923,1,3561.735,5214.848,4388.292
1966,924,0,308676.1,419103.7,363889.9
1979,924,0,9736.881,3984.536,6860.708
1966,925,0,300070.2,313977.2,307023.7
1966,926,1,350660.1,503737.9,427199
1966,928,1,589923.2,486409.1,538166.1
1979,929,0,3927.132,5755.264,4841.198
1966,930,0,438357.5,445858.9,442108.2
1966,931,0,444385.8,382353.3,413369.6
1979,936,1,2052.34,3965.986,3009.163
1979,937,0,2560.522,3905.023,3232.772
1966,938,0,93793.91,102681.4,98237.63
1979,938,0,2313.314,4723.107,3518.211
1966,939,0,71412.03,106031.2,88721.61
1966,940,0,142430.7,82634.53,112532.6
1966,941,0,455170.9,275275,365223
1966,942,0,441013.3,390830.7,415922
1979,942,1,1639.312,2895.774,2267.543
1966,944,0,239502.6,306485.8,272994.2
1966,945,0,348788.1,382779.8,365784
1966,946,0,378523.5,420684.6,399604
1966,946,1,517803.7,709985.9,613894.8
1979,946,0,1329.037,4766.957,3047.997
1966,947,0,322850,359187.3,341018.7
1966,948,0,295515.1,337993.1,316754.1
1979,949,1,2407.598,2674.108,2540.853
1979,950,1,2797.581,3893.472,3345.527
1979,951,0,1679.313,4076.541,2877.927
1966,952,1,414353.9,653373.8,533863.9
1979,952,1,1897.529,6012.49,3955.01
1966,953,0,206665.2,138560.3,172612.8
1966,955,1,261935.6,169333.4,215634.5
1979,956,0,4512.783,6057.774,5285.279
1979,957,0,3944.514,5627.5,4786.007
1966,958,1,542219.4,712030.8,627125.1
1966,959,0,246245.8,222629.6,234437.7
1979,960,0,38124.43,2715.936,20420.18
1979,961,0,15234.41,3040.025,9137.217
1979,962,1,30715.09,2823.644,16769.37
1979,963,1,32406.52,5862.518,19134.52
1966,964,1,376317.5,409856.8,393087.1
1979,964,1,39119.83,7440.814,23280.32
1966,966,0,534268.4,500313.4,517290.9
1966,966,1,527106.1,542936.8,535021.4
1979,966,1,2554.159,4506.976,3530.567
1979,967,1,2653.258,3246.236,2949.747
1979,971,1,5679.684,3387.624,4533.654
1966,972,1,487085.9,387392.2,437239.1
1979,972,1,5900.05,4847.562,5373.806
1979,973,0,3733.483,3340.228,3536.855
1979,975,1,1733.489,3846.21,2789.85
1966,976,0,291135.2,595927.9,443531.5
1979,977,0,3627.971,4663.991,4145.981
1966,979,0,269105.7,707375.9,488240.8
1966,979,1,539452.3,455773.9,497613.1
1966,980,0,176162,575582.5,375872.3
1966,980,1,539452.3,629050,584251.1
1966,981,0,464587.2,350803.7,407695.4
1966,982,0,349196.6,532037.4,440617
1966,984,0,324518.7,355952.9,340235.8
1966,984,1,364912,535437,450174.5
1966,985,1,397155.7,594561.7,495858.7
1966,988,0,260462.8,584976.3,422719.5
1966,988,1,335940.8,634364.3,485152.5
1966,989,0,171896.5,165635.2,168765.8
1966,992,0,140960.6,96394.52,118677.5
1979,994,0,3398.547,3761.387,3579.967
1966,995,1,479540.2,333435.6,406487.9
1966,996,0,344253.2,280402.6,312327.9
1966,997,0,328929.4,295260.3,312094.8
1979,997,0,6801.799,5792.725,6297.262
1966,999,0,254097.4,430094.3,342095.8
1979,999,1,11877.09,6003.487,8940.289
1979,1000,0,1607.395,1460.638,1534.017
1979,1002,0,852.7729,1886.017,1369.395
1979,1003,0,1662.381,3487.626,2575.003
1966,1004,0,229911.9,339921.5,284916.7
1966,1008,0,293782.2,330913.3,312347.8
1966,1008,1,395774.1,378604.5,387189.3
1979,1010,0,4963.072,6837.072,5900.072
1966,1011,0,293399.3,159929.1,226664.2
1966,1011,1,409714.5,434510.4,422112.5
1979,1011,0,13043.39,5533.509,9288.449
1966,1012,0,293399.3,464342.3,378870.8
1979,1012,0,2628.817,4145.699,3387.258
1966,1013,0,372706.5,484096.5,428401.5
1979,1013,0,3171.787,6840.229,5006.008
1966,1014,0,362316.9,269217.9,315767.4
1979,1015,1,640.92,4322.989,2481.954
1979,1019,1,1689.01,5755.282,3722.146
1979,1021,0,2496.025,4718.367,3607.196
1979,1024,1,5743.26,4319.288,5031.274
1966,1025,1,170626.3,93150.91,131888.6
1966,1026,1,176401.8,137740.2,157071
1979,1027,0,1272.689,527.7065,900.1979
1979,1028,0,1585.058,1508.551,1546.804
1966,1029,1,527690.4,567949,547819.8
1979,1029,1,1838.366,1778.734,1808.55
1966,1030,1,506296.7,506777,506536.8
1966,1032,1,608080,464394.4,536237.2
1966,1033,1,258266.4,291301.6,274784
1979,1033,1,2077.365,1935.62,2006.493
1979,1035,1,11728.08,7074.228,9401.154
1966,1036,0,328324.4,437291.3,382807.8
1979,1036,1,5174.848,6963.334,6069.091
1966,1037,1,266440.1,374427.8,320433.9
1979,1037,1,1489.236,5880.272,3684.754
1979,1038,1,5376.833,5055.375,5216.104
1966,1040,0,237282.6,495336.5,366309.6
1966,1041,0,237282.6,429813.6,333548.1
1979,1042,0,1462.421,1698.771,1580.596
1979,1043,0,2426.41,1291.811,1859.111
1979,1044,0,3412.195,5626.067,4519.131
1966,1045,0,238186.3,306700.4,272443.3
1966,1046,0,502187.5,464709.4,483448.4
1979,1046,0,3231.179,6984.479,5107.83
1966,1048,0,466723,345986.4,406354.7
1966,1049,1,594291.8,647598,620944.9
1979,1049,1,4774.248,3512.641,4143.445
1979,1050,1,3109.306,2874.185,2991.745
1979,1051,0,1946.018,6659.738,4302.878
1966,1052,0,310807.6,351665.2,331236.4
1966,1052,1,428336,539015.8,483675.9
1979,1052,0,3991.216,2095.055,3043.135
1979,1053,0,3842.858,5925.437,4884.147
1979,1054,0,4377.031,5957.253,5167.143
1966,1056,1,379786.6,364565.6,372176.1
1979,1058,0,2120.03,1601.418,1860.724
1966,1059,0,317424.6,283384.9,300404.8
1966,1064,1,257615.6,302311.8,279963.7
1966,1067,1,413640.7,97877.13,255758.9
1966,1068,0,332327.8,254715.8,293521.8
1966,1072,1,363369.9,305637.2,334503.5
1979,1074,1,2180.415,1607.855,1894.135
1966,1075,1,332652.4,379929.8,356291.1
1979,1076,1,2025.604,1399.626,1712.615
1966,1078,0,115147.2,111874.8,113511
1966,1079,0,441164.2,345883.9,393524
1966,1080,1,458828.9,693994.1,576411.5
1979,1080,1,2267.659,5200.421,3734.04
1966,1081,1,445524.1,326987.8,386256
1979,1081,0,6101.925,7958.785,7030.355
1979,1082,1,5111.521,5142.74,5127.13
1966,1086,0,351987.5,192065.4,272026.4
1979,1086,1,6770.428,4852.121,5811.274
1979,1087,1,5273.05,5706.796,5489.923
1966,1089,0,465967.5,269992.3,367979.9
1979,1089,0,10109.12,7487.507,8798.315
1966,1090,0,243050.1,446180.2,344615.1
1979,1090,1,7589.701,6133.942,6861.822
1966,1091,0,236308.4,540051.1,388179.8
1966,1096,0,336934.3,481889.9,409412.1
1966,1097,1,472702.8,463807,468254.9
1966,1099,0,265903,487875.7,376889.3
1966,1101,1,417307.3,453404.2,435355.8
1966,1104,0,266219.5,356028.8,311124.1
1966,1104,1,565909.6,674595.6,620252.6
1966,1105,1,729464.1,261951.3,495707.7
1979,1105,1,5785.194,3270.635,4527.914
1979,1106,1,6062.394,7661.395,6861.895
1966,1107,0,224031.9,444123,334077.4
1979,1109,0,831.0385,5711.636,3271.337
1979,1110,1,3767.475,2927.249,3347.362
1979,1112,1,1517.905,1810.169,1664.037
1966,1113,0,267563.2,327529.9,297546.5
1966,1114,0,260103.5,335873.2,297988.3
1966,1115,0,272268.5,284652.2,278460.3
1966,1116,0,200974.7,573856.8,387415.8
1979,1116,1,1425.703,1106.038,1265.871
1966,1117,1,452781.3,612406,532593.6
1979,1117,1,335.7159,1186.919,761.3173
1966,1118,1,592326.6,540677.8,566502.3
1979,1118,1,1260.243,1038.191,1149.217
1966,1119,0,313983.5,293163.2,303573.3
1966,1122,1,162208.3,137382.3,149795.3
1966,1124,0,395139.8,445245.3,420192.6
1979,1127,0,712.9714,1421.74,1067.356
1966,1130,1,108563.3,159909,134236.1
1979,1132,1,952.7826,1415.379,1184.081
1966,1133,1,443053.5,923499.9,683276.7
1966,1134,0,79174.09,113268.7,96221.38
1966,1134,1,250563.5,518810.4,384687
1979,1134,0,1364.569,5858.441,3611.505
1979,1136,1,357.0743,387.9101,372.4922
1966,1140,0,418640.1,485247.3,451943.7
1966,1143,0,531826.3,415085.2,473455.7
1966,1143,1,59107.6,98782.81,78945.2
1966,1144,0,534558.4,261417.7,397988
1979,1144,0,460.1033,7077.501,3768.802
1979,1146,0,4706.617,5319.89,5013.254
1979,1147,1,3215.949,3186.937,3201.443
1966,1149,0,291719.4,309938.4,300828.9
1979,1149,0,1207.019,1428.147,1317.583
1966,1150,0,448695.3,432010.9,440353.1
1979,1150,0,1605.191,1778.837,1692.014
1966,1152,0,729986.7,636754.6,683370.6
1979,1152,1,973.2675,1657.602,1315.435
1979,1153,0,1031.19,1353.829,1192.51
1966,1154,0,385393.8,512780.8,449087.3
1966,1154,1,102152.3,125601.9,113877.1
1966,1155,0,190285.9,555760.6,373023.3
1966,1155,1,86845.86,185920.4,136383.1
1966,1156,0,325400.5,265089.2,295244.9
1966,1156,1,138111.4,194990.8,166551.1
1979,1159,1,1119.952,1355.581,1237.766
1966,1160,0,194163.5,343639.6,268901.6
1979,1160,1,1188.945,847.1547,1018.05
1966,1163,1,221784.1,148729.4,185256.8
1979,1166,1,634.0663,1350.578,992.3224
1966,1169,1,382721.7,620539.1,501630.4
1979,1170,1,2022.738,2065.837,2044.287
1966,1171,0,130326.4,151857.3,141091.9
1979,1171,0,2078.444,5183.021,3630.732
1966,1173,0,358651.8,409583.5,384117.7
1966,1175,0,207273.2,286221.5,246747.3
1966,1176,0,462726.1,521115.6,491920.8
1979,1176,0,8062.79,6362.107,7212.448
1966,1177,0,340979.9,421896.5,381438.2
1979,1177,1,3347.134,4206.437,3776.786
1979,1178,1,3531.014,4245.829,3888.422
1979,1179,1,4586.007,5936.44,5261.224
1966,1183,1,124334.2,117461.2,120897.7
1966,1184,0,277861.2,340848.3,309354.7
1966,1185,0,270114.4,395119.5,332617
1966,1186,1,123446.8,156569.2,140008
1979,1186,0,1174.716,5004.554,3089.635
1966,1188,0,382346,381981.7,382163.8
1966,1188,1,445139.2,465873.2,455506.2
1979,1188,0,2231.415,5471.409,3851.412
1966,1189,0,382346,531093.9,456719.9
1979,1191,1,2408.12,1644.858,2026.489
1979,1192,0,2745.008,1972.366,2358.687
1979,1193,0,3648.721,2278.432,2963.576
1979,1195,1,443.1129,1712.245,1077.679
1966,1196,1,80308.93,77880.59,79094.77
1966,1198,1,460289.6,260403.6,360346.6
1966,1201,0,183324.7,131210.4,157267.5
1966,1201,1,930896.8,93908.96,512402.8
1979,1201,0,2522.206,1695.83,2109.018
1966,1203,0,145425.7,152065.2,148745.4
1966,1203,1,188857.3,142174.9,165516.1
1966,1204,1,146953.1,100616.4,123784.7
1979,1206,1,1514.026,776.3311,1145.178
1966,1209,0,179052.5,152960.4,166006.4
1966,1210,0,174664.3,112924.8,143794.5
1979,1211,0,1851.306,1549.239,1700.273
1979,1213,1,1724.716,1072.318,1398.517
1966,1215,0,277879.8,424225.4,351052.6
1979,1215,0,2457.693,1875.308,2166.501
1966,1216,0,271067.7,453460,362263.8
1979,1217,0,3155.392,1348.215,2251.803
1979,1218,0,4193.233,1815.134,3004.184
1979,1220,1,1119.079,1540.549,1329.814
1979,1222,0,2024.348,1542.942,1783.645
1966,1223,1,180653.4,198958.4,189805.9
1979,1223,1,2167.64,1565.647,1866.644
1979,1228,1,9239.264,5692.418,7465.841
1979,1229,0,8898.135,5751.404,7324.77
1979,1231,1,4798.12,2795.196,3796.658
1966,1233,0,132269.9,102977,117623.5
1979,1234,1,2694.17,1850.178,2272.174
1979,1235,0,2201.321,2931.578,2566.45
1979,1236,1,2648.214,4442.398,3545.306
1966,1240,0,105002.2,141618.5,123310.3
1979,1240,1,1909.178,5350.756,3629.967
1966,1243,0,320978.7,307308.6,314143.6
1979,1243,0,1064.641,1481.101,1272.871
1966,1244,0,320978.7,325804.9,323391.8
1979,1244,1,1950.102,1737.95,1844.026
1966,1245,1,62478.81,207399.9,134939.4
1966,1246,1,377802.1,134358.8,256080.5
1979,1246,1,4112.015,5845.634,4978.824
1966,1247,0,312850.5,484245.7,398548.1
1966,1247,1,503469.8,165142.4,334306.1
1966,1248,0,366626.2,407765.6,387195.9
1979,1248,0,3471.594,5321.326,4396.46
1966,1249,0,366626.2,368564.1,367595.1
1966,1250,1,201374,148043.1,174708.5
1979,1251,1,3650.548,5764.767,4707.657
1979,1253,1,9873.547,3824.636,6849.091
1966,1254,1,90837.1,112598.9,101718
1979,1255,1,2017.469,9579.273,5798.372
1979,1256,0,4169.587,4316.411,4242.999
1979,1257,0,3888.936,3301.595,3595.265
1966,1258,0,73699.89,163568.7,118634.3
1979,1258,1,5064.485,3768.687,4416.586
1966,1264,0,365858.3,381098.9,373478.6
1966,1265,0,532376.1,205394.5,368885.3
1966,1266,0,329547.3,341562.5,335554.9
1966,1266,1,150502.3,124964.5,137733.4
1966,1267,0,320359.6,272178.4,296269
1979,1267,0,5142.506,3880.497,4511.501
1966,1268,1,455944.5,465869.3,460906.9
1966,1271,0,256918.3,428061.1,342489.7
1966,1272,0,256918.3,318556.1,287737.2
1966,1272,1,378811,413539.6,396175.3
1979,1273,0,3096.612,4781.352,3938.981
1966,1276,0,129282.2,86086.05,107684.1
1966,1276,1,140049,184280.8,162164.9
1979,1276,1,2669.8,6611.957,4640.879
1966,1277,0,81116.49,76782.7,78949.59
1979,1277,1,32898.74,5123.494,19011.12
1966,1278,1,165294.6,225500.8,195397.7
1966,1280,1,193104.7,177560.8,185332.7
1979,1281,1,38479.68,4345.355,21412.52
1979,1283,1,6069.607,5987.555,6028.581
1966,1284,1,40157.72,116184.8,78171.27
1979,1284,0,4870.7,3768.603,4319.651
1979,1285,1,6808.655,4834.348,5821.501
1966,1286,0,504614.8,441587.6,473101.2
1979,1286,1,768.3296,1447.035,1107.682
1966,1287,0,420259.9,325082.8,372671.4
1979,1287,0,924.1852,1659.009,1291.597
1966,1288,0,325475.7,495581,410528.3
1966,1288,1,302767.4,214323.9,258545.7
1966,1289,1,661767.8,599798.5,630783.1
1979,1289,0,2260.951,1150.279,1705.615
1966,1290,0,72169.19,87805.09,79987.14
1979,1291,0,2878.731,1754.662,2316.697
1966,1293,0,345561.7,277247.6,311404.6
1979,1294,0,1042.64,1437.026,1239.833
1979,1295,1,3273.807,943.8631,2108.835
1966,1297,1,388715.8,273189.9,330952.9
1979,1300,0,6398.904,5456.536,5927.72
1966,1302,0,180639.2,139797.1,160218.1
1966,1302,1,413378.6,395084.2,404231.4
1966,1305,1,509450.9,472843.6,491147.3
1979,1315,0,1180.905,4382.701,2781.803
1966,1316,0,325734.6,275098.6,300416.6
1979,1316,0,5905.9,5745.077,5825.488
1979,1317,0,5363.449,4849.638,5106.543
1966,1319,1,438220.8,382283,410251.9
1979,1319,0,2521.248,3427.693,2974.47
1979,1323,1,3129.326,4422.479,3775.903
1966,1325,1,583351.8,470949.1,527150.4
1979,1326,1,1709.156,3271.07,2490.113
1979,1327,1,4608.412,5333.899,4971.155
1966,1329,1,550070.2,861596,705833.1
1979,1329,0,19005.78,3831.917,11418.85
1966,1330,0,150902.2,95799.38,123350.8
1966,1336,0,130294.8,111161.9,120728.3
1966,1338,0,319604,274094.7,296849.4
1979,1339,1,2193.103,2872.566,2532.834
1966,1340,0,280935.1,349525.1,315230.1
1966,1345,1,305204.2,390626.7,347915.4
1979,1347,1,1804.48,2835.425,2319.952
1966,1349,0,84399.7,81209.19,82804.44
1966,1349,1,90365.2,82202.23,86283.72
1979,1349,0,2541.716,6771.562,4656.639
1966,1350,0,126670.3,117306,121988.2
1979,1350,0,3029.131,5913.06,4471.096
1979,1351,0,3029.131,5384.793,4206.962
1979,1353,0,4709.51,5935.457,5322.483
1966,1354,1,89451.84,54230.44,71841.14
1966,1355,0,31625.88,157504.2,94565.06
1966,1355,1,115163.6,96696.91,105930.2
1966,1356,0,31625.88,136912.5,84269.21
1979,1361,1,3597.128,6051.229,4824.179
1966,1362,1,186850.2,364608.8,275729.5
1979,1362,1,3622.505,4416.107,4019.306
1979,1364,0,1025.256,4127.333,2576.294
1979,1368,0,35939.05,5609.451,20774.25
1966,1370,1,460362.5,343621.5,401992
1966,1371,1,364241.3,333769.9,349005.6
1979,1372,0,92.3729,3971.284,2031.828
1979,1374,1,914.7338,2584.202,1749.468
1966,1376,1,168884.4,178495.7,173690
1966,1377,1,137737.9,132588.3,135163.1
1966,1378,1,151790.7,130648.3,141219.5
1979,1378,1,2412.643,1390.253,1901.448
1979,1379,0,2980.324,1691.791,2336.058
1979,1381,1,2017.367,661.7598,1339.563
1979,1383,0,867.4045,1369.806,1118.605
1979,1384,0,873.6249,1650.083,1261.854
1979,1385,1,1105.163,1979.181,1542.172
1966,1386,1,338173.5,432073.2,385123.3
1966,1389,0,315990.1,335131.2,325560.6
1979,1389,1,2081.825,1291.457,1686.641
1979,1390,0,1915.057,1720.711,1817.884
1966,1392,0,448988.7,459539.3,454264
1979,1395,1,3802.639,4283.368,4043.003
1979,1396,0,3651.665,5354.954,4503.31
1966,1398,1,174134.6,114391,144262.8
1979,1399,1,701.4288,761.2904,731.3596
1979,1400,1,1619.462,1267.232,1443.347
1979,1402,1,406.45,769.1974,587.8237
1979,1405,0,1312.593,795.452,1054.022
1966,1406,1,93018.37,187750.6,140384.5
1966,1408,1,127775.3,67489.6,97632.45
1979,1408,0,4768.573,4112.387,4440.48
1966,1410,0,240202,242998.8,241600.4
1979,1410,1,3662.288,3726.533,3694.41
1966,1411,0,233505.2,331060.6,282282.9
1979,1411,1,11167.1,5842.249,8504.675
1966,1413,0,243659.9,317751.1,280705.5
1966,1413,1,154321.9,193612.4,173967.2
1979,1416,1,956.7139,1031.513,994.1134
1979,1417,0,1158.071,1214.176,1186.124
1979,1418,0,1464.553,1359.136,1411.845
1966,1419,0,74569.23,149131.8,111850.5
1979,1419,1,1187.704,1522.543,1355.124
1979,1420,0,5183.956,4432.728,4808.342
1966,1422,0,151450.3,137439,144444.7
1966,1423,0,101015.2,84174.38,92594.78
1966,1425,0,100125.9,83868.21,91997.06
1966,1425,1,931696.3,522061.3,726878.8
1979,1425,0,1871.759,4800.26,3336.01
1966,1426,0,75543.48,144944,110243.7
1979,1426,1,2376.682,5580.275,3978.479
1966,1427,1,244847.9,347552.7,296200.3
1979,1427,1,2901.381,5726.51,4313.946
1966,1431,0,268236.2,305827,287031.6
1966,1432,0,268236.2,597643.9,432940.1
1979,1433,0,1589.963,1350.872,1470.417
1979,1434,0,5274.671,5776.143,5525.407
1979,1436,1,1941.328,1408.356,1674.842
